102029.976536401	109203.201032335	116376.425528268	123549.650024201	130722.874520135	137896.099016068	145069.323512001	152242.548007935	159415.772503868	166588.996999801	173762.221495735	180935.445991668	188108.670487602	195281.894983535	202455.119479468	209628.343975402	216801.568471335	223974.792967268	231148.017463202
120699.33245274	127872.556948674	135045.781444607	142219.00594054	149392.230436474	156565.454932407	163738.67942834	170911.903924274	178085.128420207	185258.35291614	192431.577412074	199604.801908007	206778.026403941	213951.250899874	221124.475395807	228297.699891741	235470.924387674	242644.148883607	249817.373379541
139368.688369079	146541.912865012	153715.137360946	160888.361856879	168061.586352813	175234.810848746	182408.035344679	189581.259840613	196754.484336546	203927.708832479	211100.933328413	218274.157824346	225447.382320279	232620.606816213	239793.831312146	246967.05580808	254140.280304013	261313.504799946	268486.72929588
158038.044285418	165211.268781351	172384.493277285	179557.717773218	186730.942269152	193904.166765085	201077.391261018	208250.615756952	215423.840252885	222597.064748818	229770.289244752	236943.513740685	244116.738236619	251289.962732552	258463.187228485	265636.411724419	272809.636220352	279982.860716285	287156.085212219
176707.400201757	183880.62469769	191053.849193624	198227.073689557	205400.298185491	212573.522681424	219746.747177357	226919.971673291	234093.196169224	241266.420665157	248439.645161091	255612.869657024	262786.094152957	269959.318648891	277132.543144824	284305.767640758	291478.992136691	298652.216632624	305825.441128558
195376.756118096	202549.980614029	209723.205109963	216896.429605896	224069.65410183	231242.878597763	238416.103093696	245589.32758963	252762.552085563	259935.776581496	267109.00107743	274282.225573363	281455.450069296	288628.67456523	295801.899061163	302975.123557097	310148.34805303	317321.572548963	324494.797044897
214046.112034435	221219.336530368	228392.561026302	235565.785522235	242739.010018169	249912.234514102	257085.459010035	264258.683505969	271431.908001902	278605.132497835	285778.356993769	292951.581489702	300124.805985635	307298.030481569	314471.254977502	321644.479473436	328817.703969369	335990.928465302	343164.152961236
232715.467950774	239888.692446707	247061.916942641	254235.141438574	261408.365934507	268581.590430441	275754.814926374	282928.039422308	290101.263918241	297274.488414174	304447.712910108	311620.937406041	318794.161901974	325967.386397908	333140.610893841	340313.835389775	347487.059885708	354660.284381641	361833.508877575
251384.823867113	258558.048363046	265731.27285898	272904.497354913	280077.721850846	287250.94634678	294424.170842713	301597.395338647	308770.61983458	315943.844330513	323117.068826447	330290.29332238	337463.517818313	344636.742314247	351809.96681018	358983.191306114	366156.415802047	373329.64029798	380502.864793914
270054.179783452	277227.404279385	284400.628775319	291573.853271252	298747.077767185	305920.302263119	313093.526759052	320266.751254986	327439.975750919	334613.200246852	341786.424742786	348959.649238719	356132.873734652	363306.098230586	370479.322726519	377652.547222453	384825.771718386	391998.996214319	399172.220710253
288723.535699791	295896.760195724	303069.984691658	310243.209187591	317416.433683524	324589.658179458	331762.882675391	338936.107171325	346109.331667258	353282.556163191	360455.780659125	367629.005155058	374802.229650991	381975.454146925	389148.678642858	396321.903138792	403495.127634725	410668.352130658	417841.576626592
307392.89161613	314566.116112063	321739.340607997	328912.56510393	336085.789599863	343259.014095797	350432.23859173	357605.463087664	364778.687583597	371951.91207953	379125.136575464	386298.361071397	393471.58556733	400644.810063264	407818.034559197	414991.25905513	422164.483551064	429337.708046997	436510.932542931
326062.247532469	333235.472028402	340408.696524336	347581.921020269	354755.145516202	361928.370012136	369101.594508069	376274.819004003	383448.043499936	390621.267995869	397794.492491803	404967.716987736	412140.941483669	419314.165979603	426487.390475536	433660.61497147	440833.839467403	448007.063963336	455180.28845927
344731.603448808	351904.827944741	359078.052440675	366251.276936608	373424.501432541	380597.725928475	387770.950424408	394944.174920342	402117.399416275	409290.623912208	416463.848408142	423637.072904075	430810.297400008	437983.521895942	445156.746391875	452329.970887808	459503.195383742	466676.419879675	473849.644375609
363400.959365147	370574.18386108	377747.408357014	384920.632852947	392093.85734888	399267.081844814	406440.306340747	413613.53083668	420786.755332614	427959.979828547	435133.204324481	442306.428820414	449479.653316347	456652.877812281	463826.102308214	470999.326804147	478172.551300081	485345.775796014	492519.000291948
382070.315281486	389243.539777419	396416.764273353	403589.988769286	410763.213265219	417936.437761153	425109.662257086	432282.886753019	439456.111248953	446629.335744886	453802.56024082	460975.784736753	468149.009232686	475322.23372862	482495.458224553	489668.682720486	496841.90721642	504015.131712353	511188.356208287
400739.671197825	407912.895693758	415086.120189692	422259.344685625	429432.569181558	436605.793677492	443779.018173425	450952.242669359	458125.467165292	465298.691661225	472471.916157159	479645.140653092	486818.365149025	493991.589644959	501164.814140892	508338.038636825	515511.263132759	522684.487628692	529857.712124626
419409.027114164	426582.251610097	433755.476106031	440928.700601964	448101.925097897	455275.149593831	462448.374089764	469621.598585697	476794.823081631	483968.047577564	491141.272073498	498314.496569431	505487.721065364	512660.945561298	519834.170057231	527007.394553164	534180.619049098	541353.843545031	548527.068040965
438078.383030503	445251.607526436	452424.83202237	459598.056518303	466771.281014236	473944.50551017	481117.730006103	488290.954502036	495464.17899797	502637.403493903	509810.627989837	516983.85248577	524157.076981703	531330.301477637	538503.52597357	545676.750469503	552849.974965437	560023.19946137	567196.423957304
456747.738946842	463920.963442775	471094.187938709	478267.412434642	485440.636930575	492613.861426509	499787.085922442	506960.310418375	514133.534914309	521306.759410242	528479.983906175	535653.208402109	542826.432898042	549999.657393976	557172.881889909	564346.106385842	571519.330881776	578692.555377709	585865.779873642
475417.094863181	482590.319359114	489763.543855048	496936.768350981	504109.992846914	511283.217342848	518456.441838781	525629.666334714	532802.890830648	539976.115326581	547149.339822514	554322.564318448	561495.788814381	568669.013310315	575842.237806248	583015.462302181	590188.686798115	597361.911294048	604535.135789981
494086.45077952	501259.675275453	508432.899771387	515606.12426732	522779.348763253	529952.573259187	537125.79775512	544299.022251053	551472.246746987	558645.47124292	565818.695738854	572991.920234787	580165.14473072	587338.369226654	594511.593722587	601684.81821852	608858.042714454	616031.267210387	623204.49170632
512755.806695859	519929.031191792	527102.255687725	534275.480183659	541448.704679592	548621.929175526	555795.153671459	562968.378167392	570141.602663326	577314.827159259	584488.051655193	591661.276151126	598834.500647059	606007.725142993	613180.949638926	620354.174134859	627527.398630793	634700.623126726	641873.847622659
531425.162612198	538598.387108131	545771.611604064	552944.836099998	560118.060595931	567291.285091865	574464.509587798	581637.734083731	588810.958579665	595984.183075598	603157.407571531	610330.632067465	617503.856563398	624677.081059332	631850.305555265	639023.530051198	646196.754547132	653369.979043065	660543.203538998
550094.518528537	557267.74302447	564440.967520404	571614.192016337	578787.41651227	585960.641008204	593133.865504137	600307.09000007	607480.314496004	614653.538991937	621826.76348787	628999.987983804	636173.212479737	643346.436975671	650519.661471604	657692.885967537	664866.110463471	672039.334959404	679212.559455337
568763.874444876	575937.098940809	583110.323436743	590283.547932676	597456.772428609	604629.996924543	611803.221420476	618976.445916409	626149.670412343	633322.894908276	640496.119404209	647669.343900143	654842.568396076	662015.792892009	669189.017387943	676362.241883876	683535.46637981	690708.690875743	697881.915371676
587433.230361215	594606.454857148	601779.679353082	608952.903849015	616126.128344948	623299.352840882	630472.577336815	637645.801832748	644819.026328682	651992.250824615	659165.475320548	666338.699816482	673511.924312415	680685.148808348	687858.373304282	695031.597800215	702204.822296149	709378.046792082	716551.271288015
606102.586277554	613275.810773487	620449.03526942	627622.259765354	634795.484261287	641968.708757221	649141.933253154	656315.157749087	663488.382245021	670661.606740954	677834.831236887	685008.055732821	692181.280228754	699354.504724687	706527.729220621	713700.953716554	720874.178212488	728047.402708421	735220.627204354
624771.942193893	631945.166689826	639118.391185759	646291.615681693	653464.840177626	660638.06467356	667811.289169493	674984.513665426	682157.73816136	689330.962657293	696504.187153226	703677.41164916	710850.636145093	718023.860641027	725197.08513696	732370.309632893	739543.534128827	746716.75862476	753889.983120693
643441.298110232	650614.522606165	657787.747102098	664960.971598032	672134.196093965	679307.420589898	686480.645085832	693653.869581765	700827.094077699	708000.318573632	715173.543069565	722346.767565499	729519.992061432	736693.216557365	743866.441053299	751039.665549232	758212.890045166	765386.114541099	772559.339037032
662110.654026571	669283.878522504	676457.103018437	683630.327514371	690803.552010304	697976.776506237	705150.001002171	712323.225498104	719496.449994038	726669.674489971	733842.898985904	741016.123481838	748189.347977771	755362.572473704	762535.796969638	769709.021465571	776882.245961505	784055.470457438	791228.694953371
