1917896.39577846	1936565.7516948	1955235.10761114	1973904.46352748	1992573.81944382	2011243.17536016	2029912.53127649	2048581.88719283	2067251.24310917	2085920.59902551	2104589.95494185	2123259.31085819	2141928.66677453	2160598.02269087	2179267.37860721	2197936.73452355	2216606.09043988	2235275.44635622	2253944.80227256
1910723.17128253	1929392.52719887	1948061.8831152	1966731.23903154	1985400.59494788	2004069.95086422	2022739.30678056	2041408.6626969	2060078.01861324	2078747.37452958	2097416.73044592	2116086.08636226	2134755.44227859	2153424.79819493	2172094.15411127	2190763.51002761	2209432.86594395	2228102.22186029	2246771.57777663
1903549.94678659	1922219.30270293	1940888.65861927	1959558.01453561	1978227.37045195	1996896.72636829	2015566.08228463	2034235.43820097	2052904.79411731	2071574.15003364	2090243.50594998	2108912.86186632	2127582.21778266	2146251.573699	2164920.92961534	2183590.28553168	2202259.64144802	2220928.99736436	2239598.3532807
1896376.72229066	1915046.078207	1933715.43412334	1952384.79003968	1971054.14595602	1989723.50187236	2008392.85778869	2027062.21370503	2045731.56962137	2064400.92553771	2083070.28145405	2101739.63737039	2120408.99328673	2139078.34920307	2157747.70511941	2176417.06103574	2195086.41695208	2213755.77286842	2232425.12878476
1889203.49779473	1907872.85371107	1926542.2096274	1945211.56554374	1963880.92146008	1982550.27737642	2001219.63329276	2019888.9892091	2038558.34512544	2057227.70104178	2075897.05695812	2094566.41287446	2113235.76879079	2131905.12470713	2150574.48062347	2169243.83653981	2187913.19245615	2206582.54837249	2225251.90428883
1882030.27329879	1900699.62921513	1919368.98513147	1938038.34104781	1956707.69696415	1975377.05288049	1994046.40879683	2012715.76471317	2031385.12062951	2050054.47654584	2068723.83246218	2087393.18837852	2106062.54429486	2124731.9002112	2143401.25612754	2162070.61204388	2180739.96796022	2199409.32387656	2218078.67979289
1874857.04880286	1893526.4047192	1912195.76063554	1930865.11655188	1949534.47246822	1968203.82838455	1986873.18430089	2005542.54021723	2024211.89613357	2042881.25204991	2061550.60796625	2080219.96388259	2098889.31979893	2117558.67571527	2136228.03163161	2154897.38754794	2173566.74346428	2192236.09938062	2210905.45529696
1867683.82430693	1886353.18022327	1905022.5361396	1923691.89205594	1942361.24797228	1961030.60388862	1979699.95980496	1998369.3157213	2017038.67163764	2035708.02755398	2054377.38347032	2073046.73938666	2091716.09530299	2110385.45121933	2129054.80713567	2147724.16305201	2166393.51896835	2185062.87488469	2203732.23080103
1860510.59981099	1879179.95572733	1897849.31164367	1916518.66756001	1935188.02347635	1953857.37939269	1972526.73530903	1991196.09122537	2009865.44714171	2028534.80305804	2047204.15897438	2065873.51489072	2084542.87080706	2103212.2267234	2121881.58263974	2140550.93855608	2159220.29447242	2177889.65038876	2196559.00630509
1853337.37531506	1872006.7312314	1890676.08714774	1909345.44306408	1928014.79898042	1946684.15489675	1965353.51081309	1984022.86672943	2002692.22264577	2021361.57856211	2040030.93447845	2058700.29039479	2077369.64631113	2096039.00222747	2114708.35814381	2133377.71406014	2152047.06997648	2170716.42589282	2189385.78180916
1846164.15081913	1864833.50673547	1883502.8626518	1902172.21856814	1920841.57448448	1939510.93040082	1958180.28631716	1976849.6422335	1995518.99814984	2014188.35406618	2032857.70998252	2051527.06589886	2070196.42181519	2088865.77773153	2107535.13364787	2126204.48956421	2144873.84548055	2163543.20139689	2182212.55731323
1838990.92632319	1857660.28223953	1876329.63815587	1894998.99407221	1913668.34998855	1932337.70590489	1951007.06182123	1969676.41773757	1988345.77365391	2007015.12957024	2025684.48548658	2044353.84140292	2063023.19731926	2081692.5532356	2100361.90915194	2119031.26506828	2137700.62098462	2156369.97690096	2175039.3328173
1831817.70182726	1850487.0577436	1869156.41365994	1887825.76957628	1906495.12549262	1925164.48140895	1943833.83732529	1962503.19324163	1981172.54915797	1999841.90507431	2018511.26099065	2037180.61690699	2055849.97282333	2074519.32873967	2093188.68465601	2111858.04057234	2130527.39648868	2149196.75240502	2167866.10832136
1824644.47733133	1843313.83324767	1861983.189164	1880652.54508034	1899321.90099668	1917991.25691302	1936660.61282936	1955329.9687457	1973999.32466204	1992668.68057838	2011338.03649472	2030007.39241106	2048676.74832739	2067346.10424373	2086015.46016007	2104684.81607641	2123354.17199275	2142023.52790909	2160692.88382543
1817471.25283539	1836140.60875173	1854809.96466807	1873479.32058441	1892148.67650075	1910818.03241709	1929487.38833343	1948156.74424977	1966826.1001661	1985495.45608244	2004164.81199878	2022834.16791512	2041503.52383146	2060172.8797478	2078842.23566414	2097511.59158048	2116180.94749682	2134850.30341316	2153519.65932949
1810298.02833946	1828967.3842558	1847636.74017214	1866306.09608848	1884975.45200482	1903644.80792115	1922314.16383749	1940983.51975383	1959652.87567017	1978322.23158651	1996991.58750285	2015660.94341919	2034330.29933553	2052999.65525187	2071669.01116821	2090338.36708454	2109007.72300088	2127677.07891722	2146346.43483356
1803124.80384353	1821794.15975987	1840463.5156762	1859132.87159254	1877802.22750888	1896471.58342522	1915140.93934156	1933810.2952579	1952479.65117424	1971149.00709058	1989818.36300692	2008487.71892326	2027157.07483959	2045826.43075593	2064495.78667227	2083165.14258861	2101834.49850495	2120503.85442129	2139173.21033763
1795951.57934759	1814620.93526393	1833290.29118027	1851959.64709661	1870629.00301295	1889298.35892929	1907967.71484563	1926637.07076197	1945306.42667831	1963975.78259464	1982645.13851098	2001314.49442732	2019983.85034366	2038653.20626	2057322.56217634	2075991.91809268	2094661.27400902	2113330.62992536	2131999.98584169
1788778.35485166	1807447.710768	1826117.06668434	1844786.42260068	1863455.77851702	1882125.13443335	1900794.49034969	1919463.84626603	1938133.20218237	1956802.55809871	1975471.91401505	1994141.26993139	2012810.62584773	2031479.98176407	2050149.33768041	2068818.69359674	2087488.04951308	2106157.40542942	2124826.76134576
1781605.13035573	1800274.48627207	1818943.8421884	1837613.19810474	1856282.55402108	1874951.90993742	1893621.26585376	1912290.6217701	1930959.97768644	1949629.33360278	1968298.68951912	1986968.04543546	2005637.40135179	2024306.75726813	2042976.11318447	2061645.46910081	2080314.82501715	2098984.18093349	2117653.53684983
1774431.90585979	1793101.26177613	1811770.61769247	1830439.97360881	1849109.32952515	1867778.68544149	1886448.04135783	1905117.39727417	1923786.7531905	1942456.10910684	1961125.46502318	1979794.82093952	1998464.17685586	2017133.5327722	2035802.88868854	2054472.24460488	2073141.60052122	2091810.95643756	2110480.31235389
1767258.68136386	1785928.0372802	1804597.39319654	1823266.74911288	1841936.10502922	1860605.46094555	1879274.81686189	1897944.17277823	1916613.52869457	1935282.88461091	1953952.24052725	1972621.59644359	1991290.95235993	2009960.30827627	2028629.66419261	2047299.02010894	2065968.37602528	2084637.73194162	2103307.08785796
1760085.45686793	1778754.81278427	1797424.1687006	1816093.52461694	1834762.88053328	1853432.23644962	1872101.59236596	1890770.9482823	1909440.30419864	1928109.66011498	1946779.01603132	1965448.37194765	1984117.72786399	2002787.08378033	2021456.43969667	2040125.79561301	2058795.15152935	2077464.50744569	2096133.86336203
1752912.23237199	1771581.58828833	1790250.94420467	1808920.30012101	1827589.65603735	1846259.01195369	1864928.36787003	1883597.72378637	1902267.0797027	1920936.43561904	1939605.79153538	1958275.14745172	1976944.50336806	1995613.8592844	2014283.21520074	2032952.57111708	2051621.92703342	2070291.28294976	2088960.63886609
1745739.00787606	1764408.3637924	1783077.71970874	1801747.07562508	1820416.43154142	1839085.78745775	1857755.14337409	1876424.49929043	1895093.85520677	1913763.21112311	1932432.56703945	1951101.92295579	1969771.27887213	1988440.63478847	2007109.99070481	2025779.34662114	2044448.70253748	2063118.05845382	2081787.41437016
1738565.78338013	1757235.13929647	1775904.4952128	1794573.85112914	1813243.20704548	1831912.56296182	1850581.91887816	1869251.2747945	1887920.63071084	1906589.98662718	1925259.34254352	1943928.69845985	1962598.05437619	1981267.41029253	1999936.76620887	2018606.12212521	2037275.47804155	2055944.83395789	2074614.18987423
1731392.55888419	1750061.91480053	1768731.27071687	1787400.62663321	1806069.98254955	1824739.33846589	1843408.69438223	1862078.05029857	1880747.4062149	1899416.76213124	1918086.11804758	1936755.47396392	1955424.82988026	1974094.1857966	1992763.54171294	2011432.89762928	2030102.25354562	2048771.60946196	2067440.96537829
1724219.33438826	1742888.6903046	1761558.04622094	1780227.40213728	1798896.75805362	1817566.11396995	1836235.46988629	1854904.82580263	1873574.18171897	1892243.53763531	1910912.89355165	1929582.24946799	1948251.60538433	1966920.96130067	1985590.31721701	2004259.67313334	2022929.02904968	2041598.38496602	2060267.74088236
1717046.10989233	1735715.46580866	1754384.821725	1773054.17764134	1791723.53355768	1810392.88947402	1829062.24539036	1847731.6013067	1866400.95722304	1885070.31313938	1903739.66905572	1922409.02497205	1941078.38088839	1959747.73680473	1978417.09272107	1997086.44863741	2015755.80455375	2034425.16047009	2053094.51638643
1709872.88539639	1728542.24131273	1747211.59722907	1765880.95314541	1784550.30906175	1803219.66497809	1821889.02089443	1840558.37681077	1859227.7327271	1877897.08864344	1896566.44455978	1915235.80047612	1933905.15639246	1952574.5123088	1971243.86822514	1989913.22414148	2008582.58005782	2027251.93597416	2045921.29189049
1702699.66090046	1721369.0168168	1740038.37273314	1758707.72864948	1777377.08456582	1796046.44048215	1814715.79639849	1833385.15231483	1852054.50823117	1870723.86414751	1889393.22006385	1908062.57598019	1926731.93189653	1945401.28781287	1964070.64372921	1982739.99964554	2001409.35556188	2020078.71147822	2038748.06739456
