-5314.74069532372	-9036.08830083664	-12043.8012513145	-15682.643380619	-20920.2669965633	-28315.7189496106	-35923.0688076132	-41111.4411841901	-42157.3335320237	-42059.0509554568	-41934.2033147139	-41771.4251672481	-43349.885297754	-48530.4526819893	-55096.5421918111	-64579.0767260388	-77361.0494783756	-91151.9150517854	-104569.924747116
-5396.44037155413	-9088.39939793357	-12077.9210057673	-15631.5940975447	-21050.2185924927	-28431.7658973866	-35997.3132628969	-41157.0493922071	-42131.2317847428	-42049.6397907231	-41950.7994423889	-41783.0566018365	-42021.8015898676	-46634.1808246223	-53023.5578826553	-60911.7151924606	-72902.7865344229	-87014.3213852799	-101172.875699831
-5476.85973206107	-9042.62702567794	-12044.0950282782	-15688.8730667451	-21094.8658117188	-28591.7863665678	-36212.320885191	-40975.2330185766	-42143.5931721963	-42033.0890111255	-41958.6666696384	-41848.2852419956	-42238.4324369965	-45378.0473350431	-51463.8765729126	-58594.6354164801	-69529.6536458373	-83178.4411305573	-97612.5099298243
-5555.99877684453	-9154.56700395486	-12110.7633320334	-15617.0924848964	-21214.747034191	-28711.04774117	-36324.576871879	-41144.9388609102	-42121.2631606295	-42026.1082904022	-41954.5402203536	-41922.3425276818	-41724.5897040217	-43841.5585228256	-49972.6928207461	-56527.4125178342	-66453.2842270991	-79550.7515710179	-93934.1209954014
-5633.85750590451	-9206.13074782346	-12075.3099463236	-15714.4521744173	-21454.7208732397	-28851.2569750589	-36210.0708132358	-40960.3810303408	-42139.184951155	-42024.4460489098	-41949.7005903419	-41934.4601867393	-41662.9402240791	-43119.0157655441	-48721.9342548965	-55158.5561624588	-63874.2598081393	-76465.4378936828	-90596.0797669653
-5710.43591924101	-9267.8459325263	-12139.1423294134	-15747.2839495428	-21516.6476400078	-28988.4614868915	-36392.5054980123	-40836.7656421565	-42130.9145143465	-42017.5703375459	-41946.8215246733	-41946.3265158888	-41736.4153307314	-42307.3873556648	-47857.8638358836	-54086.9949330164	-61804.406239876	-73700.4286489982	-87656.9783788666
-5715.84459103477	-9412.21574334364	-12134.1494811346	-15866.1954962125	-21763.9341227244	-29132.1220058571	-36658.0623854774	-41171.5053828313	-42111.1214567261	-42019.4047187082	-41941.6049153185	-41946.2889980522	-41808.4020506315	-42517.1895943796	-47680.1895928626	-53483.3341443294	-59924.9588493985	-71676.8177511056	-85441.9041520927
-5714.0769558568	-9432.33907762553	-12214.2403553378	-15854.0039714551	-21799.4391452986	-29253.7360140125	-36715.0503369242	-41101.8101146583	-42125.5195625525	-42018.0477663727	-41939.720391031	-41946.8059151915	-41824.8546613342	-42444.2714003453	-47487.6083521443	-53019.2980869842	-59027.3245007059	-70047.7330964967	-83527.9173468003
-5712.18688363536	-9519.72687290074	-12161.4621250402	-15912.2717876787	-21894.6717960802	-29351.0060047214	-36745.4601213252	-40954.3643513474	-42114.2552385735	-42008.5788903501	-41938.1809269851	-41945.5228389586	-41842.5340816795	-42519.3854789493	-47241.7517328601	-52690.0335194765	-58821.4190987151	-68973.6698482212	-82155.8169606271
-5710.17437437046	-9522.61466375074	-12200.3321852785	-15734.3958892415	-21893.0098870313	-29475.4222318325	-36893.8373646225	-41060.9159775103	-42127.4141359303	-42010.4397398971	-41937.5544968531	-41947.3891781319	-41823.9311527228	-42305.3340785413	-46870.1761573428	-52396.582140863	-58111.4718473068	-68403.5963410697	-81160.8312225173
-5708.03942806209	-9548.45708385839	-12214.5916472107	-15718.8545368157	-21974.379114402	-29588.6049173575	-36984.7923523953	-41273.4989026979	-42094.295447698	-42014.6890571359	-41937.2575227778	-41953.0444800021	-41814.9036792352	-42050.3068468196	-46750.3253003424	-52373.6604428531	-58089.4929043163	-68400.1935757203	-80771.9045692398
-5705.78204471025	-9526.97578079724	-12258.3581217969	-15710.9859339722	-21953.4982863968	-29712.7731130914	-37094.7510375996	-41304.8401219522	-42127.4527331968	-42004.1590028122	-41937.8260478583	-41951.6017999317	-41834.8505253342	-42302.4574807586	-47023.6795079711	-52615.7673496865	-58937.9809204073	-68717.2895166359	-80670.1777024432
-5703.40222431494	-9530.5532460763	-12313.3660197292	-15926.5255152635	-22026.4378778923	-29830.9137569246	-37154.3127887028	-41338.9515396006	-42122.4824263547	-41998.8473720783	-41942.7888977128	-41954.7925051882	-41778.1456208249	-42642.9887940375	-47724.3814727238	-53391.4134557775	-59791.9012951332	-69481.8928664081	-80734.9214739875
-5700.89996687617	-9505.1306159259	-12358.9189246094	-15890.3883333558	-22201.8057783638	-29960.9418602988	-37320.9879717074	-41378.4912329873	-42135.5567731504	-42000.5515008177	-41953.5379789953	-41946.2791977505	-41637.8148405075	-43157.7884367521	-48632.354374231	-54509.8213830357	-60993.2050755628	-70600.0225665309	-81174.9002631333
-5698.27527239393	-9477.00698266503	-12407.4980933104	-15927.7160199346	-22273.253232625	-30052.4854686446	-37480.2778965766	-41389.7303236195	-42131.5417915865	-42001.3427988416	-41951.7757271694	-41876.8119380658	-41582.2980037305	-44466.2108875122	-50323.5283225669	-56318.2588870653	-63459.1340543151	-72532.7616319881	-83028.8321498679
-5695.52814086822	-9467.80309621548	-12460.5507744356	-15995.2344265668	-22144.8051852347	-30035.4906232575	-37437.8624703275	-41392.9973747494	-42085.0230087415	-42015.5240598961	-41937.7248516926	-41734.3148344202	-41978.5861540801	-46279.4635506932	-52661.0539519993	-59001.7346551349	-66627.4715669456	-75854.120473949	-86632.3382365837
